sensor_video,obj_id,pose_id,pose_1,pose_2,pose_3,pose_4,pose_5,pose_6
video_130.mp4,1,130,-3.36077435,0,0,-0.801338502,-0.715053552,-38.94319639
video_131.mp4,1,131,4.798261923,0,0,0.239313255,-0.601593178,-38.8424584
video_132.mp4,1,132,4.167305696,0,0,0.448953533,-0.82602851,-38.83891125
video_133.mp4,1,133,-5.707114656,0,0,0.443337525,-0.439602614,-38.83378922
video_134.mp4,1,134,5.801680738,0,0,0.510581464,-0.38824037,-38.78311303
video_135.mp4,1,135,0.341457418,0,0,-0.8146613,-0.143146428,-38.76156808
video_136.mp4,1,136,4.409815363,0,0,-0.38859595,-0.557655785,-38.66976787
video_137.mp4,1,137,-2.607869206,0,0,-0.751981621,-0.490295642,-38.60848241
video_138.mp4,1,138,5.336042612,0,0,-0.430245922,-0.325047811,-38.59468019
video_139.mp4,1,139,-3.538931809,0,0,-0.833892221,-0.415450403,-38.55050429
video_140.mp4,1,140,2.05678809,0,0,-0.21092982,-0.21383605,-38.49735892
video_141.mp4,1,141,1.245140205,0,0,0.056515373,-0.485918215,-38.41942403
video_142.mp4,1,142,-4.444489913,0,0,-0.639566073,-0.206060519,-38.37187127
video_143.mp4,1,143,4.660848726,0,0,-0.465996572,-0.203232315,-38.33726265
video_144.mp4,1,144,-4.837351608,0,0,-0.077085802,0.238155093,-38.24026707
video_145.mp4,1,145,4.202456212,0,0,-0.065509398,0.508124674,-38.20079715
video_146.mp4,1,146,0.857300495,0,0,-0.009926858,0.319429206,-38.19923574
video_147.mp4,1,147,-3.970810744,0,0,0.65649803,0.151115951,-38.1900474
video_148.mp4,1,148,5.203805311,0,0,-0.444832388,0.315273197,-38.13740637
video_149.mp4,1,149,-3.144251483,0,0,0.099776707,-0.452495797,-38.10114074
video_150.mp4,1,150,2.208278238,0,0,-0.933664537,0.713123528,-38.09490071
video_151.mp4,1,151,1.546073778,0,0,0.868149027,0.700446195,-38.07640491
video_152.mp4,1,152,-3.670351557,0,0,-0.897629279,-0.380833002,-38.04085156
video_153.mp4,1,153,5.25205937,0,0,-0.093236571,0.040412305,-38.03767353
video_154.mp4,1,154,6.491654869,0,0,-0.291849219,0.624293428,-38.01552397
video_155.mp4,1,155,-1.566661117,0,0,0.216125127,-0.900290886,-38.00451969
video_156.mp4,1,156,-1.310697077,0,0,-0.439979614,0.906746676,-37.95504848
video_157.mp4,1,157,-3.386147033,0,0,-0.801732788,0.276203767,-37.90139152
video_158.mp4,1,158,4.939728636,0,0,-0.177618268,-0.435210119,-37.88526579
video_159.mp4,1,159,-2.338892448,0,0,-0.957254448,-0.521867213,-37.83098753
video_160.mp4,1,160,-2.619814031,0,0,-0.845019658,0.457587562,-37.81011896
video_161.mp4,1,161,7.897492904,0,0,0.413279056,-0.901156563,-37.80189049
video_162.mp4,1,162,1.521625188,0,0,0.289076628,0.141664469,-37.79821203
video_163.mp4,1,163,-1.786267658,0,0,-0.139070158,0.772051696,-37.7528771
video_164.mp4,1,164,3.578409047,0,0,0.156550499,-0.297547709,-37.62167531
video_165.mp4,1,165,-5.205359776,0,0,0.01087822,-0.971290025,-37.62037588
video_166.mp4,1,166,-4.745773015,0,0,0.210917147,-0.641165955,-37.50344358
video_167.mp4,1,167,8.051996749,0,0,-0.18121656,-0.058370007,-37.46071352
video_168.mp4,1,168,1.376809929,0,0,0.900463568,-0.987984098,-37.46055742
video_169.mp4,1,169,-5.336337298,0,0,0.670926773,-0.927086799,-37.45993012
video_170.mp4,1,170,7.427789768,0,0,-0.554908071,-0.194122395,-37.41131151
video_171.mp4,1,171,-0.639901963,0,0,0.653187893,-0.432760199,-37.35067342
video_172.mp4,1,172,0.572475138,0,0,0.719934828,-0.292284408,-37.27803542
video_173.mp4,1,173,-2.302215344,0,0,-0.631287859,-0.084466016,-37.21540261
video_174.mp4,1,174,-3.008364411,0,0,-0.404770012,0.128983468,-37.17805983
video_175.mp4,1,175,6.714170266,0,0,0.06630062,0.281931333,-37.17299549
video_176.mp4,1,176,3.325923939,0,0,0.695504398,-0.384234385,-37.07386841
video_177.mp4,1,177,-4.184488939,0,0,-0.760842373,-0.504103407,-37.0245
video_178.mp4,1,178,-4.621588034,0,0,0.968085776,0.507767477,-37.00167899
video_179.mp4,1,179,-1.938678145,0,0,0.887912822,0.304717485,-36.97036964
video_180.mp4,1,180,1.013613313,0,0,-0.970947294,0.894541631,-36.93694082
video_181.mp4,1,181,-4.990222414,0,0,-0.75936927,0.49705346,-36.83538342
video_182.mp4,1,182,6.1225362,0,0,0.70265888,-0.726638765,-36.82703763
video_183.mp4,1,183,6.195162651,0,0,-0.177562823,0.54661072,-36.81548609
video_184.mp4,1,184,-1.697955117,0,0,-0.792999805,-0.230845133,-36.81042244
video_185.mp4,1,185,4.984133103,0,0,0.260818395,-0.504816765,-36.78302628
video_186.mp4,1,186,1.7978411,0,0,-0.626558751,0.790632906,-36.74495576
video_187.mp4,1,187,0.757210327,0,0,0.004418675,0.465163999,-36.70204772
video_188.mp4,1,188,2.124839053,0,0,0.400642219,0.535278361,-36.51454742
video_189.mp4,1,189,-2.03125464,0,0,0.186077089,-0.335349252,-36.51145918
video_190.mp4,1,190,4.845309783,0,0,0.664702698,-0.96572894,-36.47325501
video_191.mp4,1,191,2.625201535,0,0,0.077402835,-0.108757594,-36.4276179
video_192.mp4,1,192,5.877431166,0,0,0.701341527,0.330495591,-36.38077699
video_193.mp4,1,193,-1.131545875,0,0,-0.08540482,-0.56874841,-36.37092594
video_194.mp4,1,194,3.470941476,0,0,0.114201599,-0.906386695,-36.3585354
video_195.mp4,1,195,2.251081609,0,0,-0.664078169,0.511372395,-36.30573498
video_196.mp4,1,196,-3.451836758,0,0,0.787261583,-0.41092889,-36.29205435
video_197.mp4,1,197,-3.496725643,0,0,-0.609953735,0.331458604,-36.28398815
video_198.mp4,1,198,-3.724754267,0,0,-0.219371716,0.273127828,-36.2837978
video_199.mp4,1,199,5.922369699,0,0,-0.74457619,-0.366456806,-36.25133042
video_200.mp4,1,200,1.01050523,0,0,0.875010578,0.325758059,-36.17930942
video_201.mp4,1,201,-2.683506108,0,0,-0.322775285,-0.652124629,-36.17637983
video_202.mp4,1,202,8.627686567,0,0,-0.140264656,0.498149327,-36.17070532
video_203.mp4,1,203,-2.020354524,0,0,0.350637614,0.296281979,-36.16217625
video_204.mp4,1,204,-4.859229474,0,0,-0.849891783,0.447502995,-36.06094032
video_205.mp4,1,205,-3.150749912,0,0,-0.759168643,-0.88304174,-36.0535144
video_206.mp4,1,206,-5.861254618,0,0,0.967990577,0.712003518,-36.02504952
video_207.mp4,1,207,-2.060391758,0,0,0.793829907,0.579197726,-36.00251583
video_208.mp4,1,208,-2.757782072,0,0,-0.371626927,-0.187568884,-35.92437489
video_209.mp4,1,209,-2.428790308,0,0,-0.030500948,0.471676327,-35.90670148
video_210.mp4,1,210,-1.525907684,0,0,-0.608644429,-0.994360784,-35.90534284
video_211.mp4,1,211,8.827316823,0,0,-0.714071518,-0.58267119,-35.8957955
video_212.mp4,1,212,-3.545063672,0,0,-0.661724179,0.63080569,-35.89480147
video_213.mp4,1,213,3.638581853,0,0,0.10002121,-0.436814895,-35.80939442
video_214.mp4,1,214,-4.717989225,0,0,0.747668488,0.512716786,-35.79651633
video_215.mp4,1,215,-4.213232845,0,0,0.175178394,-0.563398307,-35.77490622
video_216.mp4,1,216,-1.229178103,0,0,0.178474331,0.755829909,-35.70253127
video_217.mp4,1,217,-5.238211608,0,0,-0.096374915,-0.146933487,-35.57478205
video_218.mp4,1,218,-1.726819373,0,0,0.09388298,-0.471231288,-35.56028268
video_219.mp4,1,219,5.261053986,0,0,0.720143774,-0.001372917,-35.47151136
video_220.mp4,1,220,-3.469778492,0,0,0.290421341,0.148740982,-35.39344409
video_221.mp4,1,221,6.474066972,0,0,-0.88204412,0.943250361,-35.38572379
video_222.mp4,1,222,6.034800343,0,0,-0.355982582,0.505855645,-35.36097285
video_223.mp4,1,223,-4.707039262,0,0,-0.026962352,-0.613797511,-35.30460223
video_224.mp4,1,224,7.441306954,0,0,0.911552377,0.747886175,-35.28176055
video_225.mp4,1,225,-5.766442745,0,0,0.462379949,-0.829060186,-35.12092602
video_226.mp4,1,226,-0.898028831,0,0,-0.167416044,0.578482277,-35.10710279
video_227.mp4,1,227,-2.913815744,0,0,0.386587923,-0.631109181,-35.10265526
video_228.mp4,1,228,7.006379713,0,0,0.922839212,0.889864188,-35.0680574
video_229.mp4,1,229,4.069367412,0,0,-0.268412966,0.980679214,-35.02398566
video_230.mp4,1,230,-4.97455679,0,0,0.485349589,0.560698601,-34.97954597
video_231.mp4,1,231,7.059421775,0,0,0.946256158,0.266990039,-34.91534961
video_232.mp4,1,232,-3.62707641,0,0,-0.909376173,-0.654116861,-34.91188374
video_233.mp4,1,233,5.98375627,0,0,-0.765741676,-0.179556191,-34.8645729
video_234.mp4,1,234,2.073882356,0,0,-0.347473844,-0.007338523,-34.84724676
video_235.mp4,1,235,8.138908986,0,0,-0.332450296,-0.202074357,-34.74969997
video_236.mp4,1,236,0.645299461,0,0,-0.798608299,0.765991958,-34.72007885
video_237.mp4,1,237,5.574523564,0,0,-0.797219507,-0.239568303,-34.68419944
video_238.mp4,1,238,7.315383092,0,0,-0.134553701,0.635451373,-34.64125776
video_239.mp4,1,239,-5.262001344,0,0,-0.218236398,-0.426943465,-34.63112999
video_240.mp4,1,240,-2.570308232,0,0,-0.643181129,-0.77114537,-34.61974913
video_241.mp4,1,241,5.268391768,0,0,0.895931411,0.378623947,-34.55480207
video_242.mp4,1,242,6.468940956,0,0,0.719135595,0.722732904,-34.54857067
video_243.mp4,1,243,1.613234263,0,0,-0.323846746,0.615255959,-34.50639266
video_244.mp4,1,244,-1.73338556,0,0,0.656885966,0.436796063,-34.38100961
video_245.mp4,1,245,-0.938900658,0,0,-0.795136318,0.123813872,-34.37272322
video_246.mp4,1,246,4.282749319,0,0,0.479656206,-0.784312518,-34.34601088
video_247.mp4,1,247,-4.8010177,0,0,-0.997939697,-0.255903498,-34.2961914
video_248.mp4,1,248,-3.123046525,0,0,0.479398106,0.975987028,-34.28328544
video_249.mp4,1,249,4.038489877,0,0,-0.36350199,0.186682247,-34.27788818
video_250.mp4,1,250,-0.805207175,0,0,-0.783327796,0.867283887,-34.26994794
video_251.mp4,1,251,2.256715314,0,0,0.773022921,0.239100759,-34.21887414
video_252.mp4,1,252,0.975655102,0,0,-0.21758742,-0.487479547,-34.20490051
video_253.mp4,1,253,0.208140097,0,0,0.081609768,0.535344618,-34.13464672
video_254.mp4,1,254,5.592438476,0,0,-0.607557551,0.500691493,-34.03595593
video_255.mp4,1,255,-4.964055295,0,0,-0.607779112,-0.42198174,-33.99291051
video_256.mp4,1,256,7.840506324,0,0,-0.745082582,0.553077004,-33.97202754
video_257.mp4,1,257,-5.143915771,0,0,0.569044724,-0.237914366,-33.94450503
video_258.mp4,1,258,-5.110084283,0,0,0.929658468,-0.837904539,-33.92866357
video_259.mp4,1,259,-4.602432071,0,0,0.509362774,0.669042173,-33.90104428
video_260.mp4,1,260,7.974078652,0,0,-0.187243642,0.769790621,-33.81753799
video_261.mp4,1,261,-2.133962947,0,0,0.195195316,-0.14826246,-33.80411732
video_262.mp4,1,262,7.862264677,0,0,-0.98363978,0.688905279,-33.76412123
video_263.mp4,1,263,-3.707625109,0,0,0.672443382,-0.477379667,-33.75602812
video_264.mp4,1,264,-2.474380707,0,0,-0.132864554,0.850431635,-33.75478876
video_265.mp4,1,265,-4.157855517,0,0,-0.833555121,0.760431576,-33.73593312
video_266.mp4,1,266,7.278214247,0,0,-0.265149149,0.30004998,-33.4395992
video_267.mp4,1,267,2.914173539,0,0,0.678712815,-0.364188705,-33.38038155
video_268.mp4,1,268,6.485835628,0,0,-0.867156914,0.437755094,-33.33656078
video_269.mp4,1,269,0.568865831,0,0,0.780053625,-0.175014812,-33.29703307
video_270.mp4,1,270,-4.413842198,0,0,-0.471656973,0.655956043,-33.25907456
video_271.mp4,1,271,2.75213852,0,0,0.457383588,0.171033278,-33.16555798
video_272.mp4,1,272,-1.544729558,0,0,0.087387356,-0.183449943,-33.09878329
video_273.mp4,1,273,1.374792357,0,0,-0.669083896,-0.242787431,-33.02932303
video_274.mp4,1,274,0.913080987,0,0,-0.249845265,0.122499553,-33.02631492
video_275.mp4,1,275,0.51828264,0,0,-0.185812107,0.787770019,-32.98724063
video_276.mp4,1,276,-2.294838736,0,0,0.483508861,0.997085163,-32.98432003
video_277.mp4,1,277,6.148442248,0,0,0.980293814,-0.619191701,-32.94727841
video_278.mp4,1,278,0.60924317,0,0,-0.575806526,0.784894089,-32.90055514
video_279.mp4,1,279,6.175113871,0,0,0.286232945,0.904155836,-32.89958317
video_280.mp4,1,280,4.466479405,0,0,-0.830556016,0.562818735,-32.76198049
video_281.mp4,1,281,-5.937721097,0,0,0.83874796,0.549940854,-32.68303364
video_282.mp4,1,282,0.134649818,0,0,0.690121234,-0.717137251,-32.68131458
video_283.mp4,1,283,2.735599478,0,0,0.754244787,0.967399492,-32.62301092
video_284.mp4,1,284,3.146112015,0,0,-0.997160128,-0.681666763,-32.59533765
video_285.mp4,1,285,-0.192417615,0,0,0.055772563,0.802255652,-32.5450345
video_286.mp4,1,286,1.27343413,0,0,-0.565485516,-0.800602322,-32.53601103
video_287.mp4,1,287,-3.898552976,0,0,-0.11842513,0.479711861,-32.50647863
video_288.mp4,1,288,8.356982878,0,0,0.045373381,-0.195596728,-32.45230047
video_289.mp4,1,289,-3.646985871,0,0,0.188937006,0.618404257,-32.37221977
video_290.mp4,1,290,3.678947858,0,0,0.949613477,-0.000729132,-32.34563631
video_291.mp4,1,291,3.293773412,0,0,-0.869097711,-0.436179739,-32.1516088
video_292.mp4,1,292,-4.057485833,0,0,-0.137657868,-0.939391719,-32.14268115
video_293.mp4,1,293,4.932763298,0,0,-0.992223091,-0.675251743,-32.11629607
video_294.mp4,1,294,1.782340698,0,0,0.563071041,0.455703079,-32.03349034
video_295.mp4,1,295,7.586517467,0,0,0.475814726,0.602252821,-31.95668932
video_296.mp4,1,296,-2.170448801,0,0,0.717167216,-0.717861896,-31.63761015
video_297.mp4,1,297,5.683128255,0,0,-0.309433911,-0.250145726,-31.62026787
video_298.mp4,1,298,-1.708951093,0,0,-0.736992064,0.356774882,-31.56796028
video_299.mp4,1,299,2.533901886,0,0,-0.920588838,-0.99317889,-31.53013835
video_300.mp4,1,300,2.234582751,0,0,0.422404452,-0.85300974,-31.52238846
video_301.mp4,1,301,3.597353915,0,0,0.441723708,-0.097859551,-31.52178965
video_302.mp4,1,302,-2.041503714,0,0,-0.715993462,0.150099787,-31.43505932
video_303.mp4,1,303,2.870858076,0,0,-0.689530632,0.289778223,-31.28316749
video_304.mp4,1,304,4.141593617,0,0,0.799020274,-0.034056854,-31.27468726
video_305.mp4,1,305,-5.728541961,0,0,-0.775367099,0.467453277,-31.22499895
video_306.mp4,1,306,6.311267383,0,0,0.934792899,-0.868370108,-31.22222793
video_307.mp4,1,307,-2.300172756,0,0,-0.482666678,-0.29686256,-31.17997714
video_308.mp4,1,308,0.88184219,0,0,-0.877004208,-0.987910417,-31.10486341
video_309.mp4,1,309,5.92291754,0,0,0.369401489,-0.15265068,-31.10263131
video_310.mp4,1,310,4.277271162,0,0,0.442199107,-0.564441339,-31.05595072
video_311.mp4,1,311,-1.4586478,0,0,-0.114147957,-0.751372918,-31.03351519
video_312.mp4,1,312,0.51347182,0,0,-0.077420145,0.891377549,-30.93887257
video_313.mp4,1,313,1.078753388,0,0,-0.325649071,0.240903711,-30.89801467
video_314.mp4,1,314,4.525375551,0,0,-0.10110659,-0.688764551,-30.85669094
video_315.mp4,1,315,3.292066099,0,0,0.631326421,-0.788746432,-30.73725965
video_316.mp4,1,316,1.64012826,0,0,-0.165939079,0.940158183,-30.73132459
video_317.mp4,1,317,1.456472967,0,0,0.894822518,-0.019479121,-30.69131492
video_318.mp4,1,318,-0.037995421,0,0,0.043528454,-0.823114252,-30.67415871
video_319.mp4,1,319,5.13152561,0,0,-0.584813743,-0.538607026,-30.66066702
video_320.mp4,1,320,2.421317303,0,0,0.469671482,0.968744849,-30.64795951
video_321.mp4,1,321,3.364262042,0,0,0.666042455,0.68385203,-30.53108202
video_322.mp4,1,322,-3.136693146,0,0,-0.202738803,0.226427679,-30.52276112
video_323.mp4,1,323,3.148833568,0,0,-0.71102105,-0.176416645,-30.50188925
video_324.mp4,1,324,8.750303016,0,0,0.042209856,-0.045905796,-30.47624076
video_325.mp4,1,325,1.403323311,0,0,-0.064296266,0.648123562,-30.43170376
video_326.mp4,1,326,-0.168991872,0,0,-0.589448023,-0.191574673,-30.42961589
video_327.mp4,1,327,6.850284794,0,0,-0.087951817,0.709513267,-30.42954583
video_328.mp4,1,328,-3.417711549,0,0,-0.152222889,-0.214888266,-30.41241493
